Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,generation
20000,36082,19832,32972,17561,,,,,0.6281
20000,36090,19838,32980,17566,,,,,0.62815
20000,36099,19844,32988,17572,,,,,0.6282
20000,36107,19851,32996,17578,,,,,0.62825
20000,36115,19857,33004,17584,,,,,0.6283
20000,36124,19863,33012,17589,,,,,0.62835
20000,36132,19869,33020,17595,,,,,0.6284
20000,36140,19875,33028,17601,,,,,0.62845
20000,36149,19881,33036,17607,,,,,0.6285
20000,36157,19888,33044,17612,,,,,0.62855
20000,36165,19894,33052,17618,,,,,0.6286
20000,36174,19900,33060,17624,,,,,0.62865
20000,36182,19906,33068,17630,,,,,0.6287
20000,36190,19912,33076,17635,,,,,0.62875
20000,36199,19919,33084,17641,,,,,0.6288
20000,36207,19925,33092,17647,,,,,0.62885
20000,36215,19931,33100,17653,,,,,0.6289
20000,36224,19937,33108,17659,,,,,0.62895
20000,36232,19943,33116,17664,,,,,0.629
20000,36240,19949,33124,17670,,,,,0.62905
20000,36249,19956,33132,17676,,,,,0.6291
20000,36257,19962,33140,17682,,,,,0.62915
20000,36265,19968,33148,17687,,,,,0.6292
20000,36274,19974,33156,17693,,,,,0.62925
20000,36282,19981,33164,17699,,,,,0.6293
20000,36290,19987,33173,17705,,,,,0.62935
20000,36299,19993,33181,17711,,,,,0.6294
20000,36307,19999,33189,17716,,,,,0.62945
20000,36316,20005,33197,17722,,,,,0.6295
20000,36324,20012,33205,17728,,,,,0.62955
20000,36332,20018,33213,17734,,,,,0.6296
20000,36341,20024,33221,17740,,,,,0.62965
20000,36349,20030,33229,17745,,,,,0.6297
20000,36357,20036,33237,17751,,,,,0.62975
20000,36366,20043,33245,17757,,,,,0.6298
20000,36374,20049,33253,17763,,,,,0.62985
20000,36383,20055,33261,17769,,,,,0.6299
20000,36391,20061,33269,17774,,,,,0.62995
20000,36399,20068,33277,17780,,,,,0.63
20000,36408,20074,33285,17786,,,,,0.63005
20000,36416,20080,33293,17792,,,,,0.6301
20000,36424,20086,33301,17798,,,,,0.63015
20000,36433,20093,33309,17804,,,,,0.6302
20000,36441,20099,33318,17809,,,,,0.63025
20000,36450,20105,33326,17815,,,,,0.6303
20000,36458,20111,33334,17821,,,,,0.63035
20000,36466,20118,33342,17827,,,,,0.6304
20000,36475,20124,33350,17833,,,,,0.63045
20000,36483,20130,33358,17839,,,,,0.6305
20000,36492,20136,33366,17844,,,,,0.63055
20000,36500,20143,33374,17850,,,,,0.6306
20000,36508,20149,33382,17856,,,,,0.63065
20000,36517,20155,33390,17862,,,,,0.6307
20000,36525,20161,33398,17868,,,,,0.63075
20000,36534,20168,33407,17874,,,,,0.6308
20000,36542,20174,33415,17879,,,,,0.63085
20000,36550,20180,33423,17885,,,,,0.6309
20000,36559,20186,33431,17891,,,,,0.63095
20000,36567,20193,33439,17897,,,,,0.631
20000,36576,20199,33447,17903,,,,,0.63105
20000,36584,20205,33455,17909,,,,,0.6311
20000,36593,20212,33463,17915,,,,,0.63115
20000,36601,20218,33471,17920,,,,,0.6312
20000,36609,20224,33479,17926,,,,,0.63125
20000,36618,20230,33488,17932,,,,,0.6313
20000,36626,20237,33496,17938,,,,,0.63135
20000,36635,20243,33504,17944,,,,,0.6314
20000,36643,20249,33512,17950,,,,,0.63145
20000,36652,20256,33520,17956,,,,,0.6315
20000,36660,20262,33528,17962,,,,,0.63155
20000,36669,20268,33536,17967,,,,,0.6316
20000,36677,20274,33544,17973,,,,,0.63165
20000,36685,20281,33553,17979,,,,,0.6317
20000,36694,20287,33561,17985,,,,,0.63175
20000,36702,20293,33569,17991,,,,,0.6318
20000,36711,20300,33577,17997,,,,,0.63185
20000,36719,20306,33585,18003,,,,,0.6319
20000,36728,20312,33593,18009,,,,,0.63195
20000,36736,20319,33601,18014,,,,,0.632
20000,36745,20325,33610,18020,,,,,0.63205
20000,36753,20331,33618,18026,,,,,0.6321
20000,36761,20338,33626,18032,,,,,0.63215
20000,36770,20344,33634,18038,,,,,0.6322
20000,36778,20350,33642,18044,,,,,0.63225
20000,36787,20357,33650,18050,,,,,0.6323
20000,36795,20363,33658,18056,,,,,0.63235
20000,36804,20369,33667,18062,,,,,0.6324
20000,36812,20376,33675,18068,,,,,0.63245
20000,36821,20382,33683,18073,,,,,0.6325
20000,36829,20388,33691,18079,,,,,0.63255
20000,36838,20395,33699,18085,,,,,0.6326
20000,36846,20401,33707,18091,,,,,0.63265
20000,36855,20407,33716,18097,,,,,0.6327
20000,36863,20414,33724,18103,,,,,0.63275
20000,36872,20420,33732,18109,,,,,0.6328
20000,36880,20426,33740,18115,,,,,0.63285
20000,36889,20433,33748,18121,,,,,0.6329
20000,36897,20439,33757,18127,,,,,0.63295
20000,36906,20445,33765,18133,,,,,0.633
20000,36914,20452,33773,18139,,,,,0.63305
20000,36923,20458,33781,18145,,,,,0.6331
20000,36931,20464,33789,18151,,,,,0.63315
20000,36940,20471,33797,18156,,,,,0.6332
20000,36948,20477,33806,18162,,,,,0.63325
20000,36957,20483,33814,18168,,,,,0.6333
20000,36965,20490,33822,18174,,,,,0.63335
20000,36974,20496,33830,18180,,,,,0.6334
20000,36982,20503,33838,18186,,,,,0.63345
20000,36991,20509,33847,18192,,,,,0.6335
20000,36999,20515,33855,18198,,,,,0.63355
20000,37008,20522,33863,18204,,,,,0.6336
20000,37016,20528,33871,18210,,,,,0.63365
20000,37025,20534,33879,18216,,,,,0.6337
20000,37033,20541,33888,18222,,,,,0.63375
20000,37042,20547,33896,18228,,,,,0.6338
20000,37050,20554,33904,18234,,,,,0.63385
20000,37059,20560,33912,18240,,,,,0.6339
20000,37068,20566,33921,18246,,,,,0.63395
20000,37076,20573,33929,18252,,,,,0.634
20000,37085,20579,33937,18258,,,,,0.63405
20000,37093,20586,33945,18264,,,,,0.6341
20000,37102,20592,33953,18270,,,,,0.63415
20000,37110,20598,33962,18276,,,,,0.6342
20000,37119,20605,33970,18282,,,,,0.63425
20000,37127,20611,33978,18288,,,,,0.6343
20000,37136,20618,33986,18294,,,,,0.63435
20000,37144,20624,33995,18300,,,,,0.6344
20000,37153,20630,34003,18306,,,,,0.63445
20000,37162,20637,34011,18312,,,,,0.6345
20000,37170,20643,34019,18318,,,,,0.63455
20000,37179,20650,34028,18323,,,,,0.6346
20000,37187,20656,34036,18329,,,,,0.63465
20000,37196,20662,34044,18335,,,,,0.6347
20000,37204,20669,34052,18341,,,,,0.63475
20000,37213,20675,34061,18347,,,,,0.6348
20000,37221,20682,34069,18353,,,,,0.63485
20000,37230,20688,34077,18359,,,,,0.6349
20000,37239,20695,34085,18365,,,,,0.63495
20000,37247,20701,34094,18372,,,,,0.635
20000,37256,20707,34102,18378,,,,,0.63505
20000,37264,20714,34110,18384,,,,,0.6351
20000,37273,20720,34118,18390,,,,,0.63515
20000,37282,20727,34127,18396,,,,,0.6352
20000,37290,20733,34135,18402,,,,,0.63525
20000,37299,20740,34143,18408,,,,,0.6353
20000,37307,20746,34152,18414,,,,,0.63535
20000,37316,20753,34160,18420,,,,,0.6354
20000,37324,20759,34168,18426,,,,,0.63545
20000,37333,20765,34176,18432,,,,,0.6355
20000,37342,20772,34185,18438,,,,,0.63555
20000,37350,20778,34193,18444,,,,,0.6356
20000,37359,20785,34201,18450,,,,,0.63565
20000,37367,20791,34210,18456,,,,,0.6357
20000,37376,20798,34218,18462,,,,,0.63575
20000,37385,20804,34226,18468,,,,,0.6358
20000,37393,20811,34234,18474,,,,,0.63585
20000,37402,20817,34243,18480,,,,,0.6359
20000,37411,20824,34251,18486,,,,,0.63595
20000,37419,20830,34259,18492,,,,,0.636
20000,37428,20837,34268,18498,,,,,0.63605
20000,37436,20843,34276,18504,,,,,0.6361
20000,37445,20849,34284,18510,,,,,0.63615
20000,37454,20856,34293,18516,,,,,0.6362
20000,37462,20862,34301,18522,,,,,0.63625
20000,37471,20869,34309,18528,,,,,0.6363
20000,37479,20875,34318,18534,,,,,0.63635
20000,37488,20882,34326,18541,,,,,0.6364
20000,37497,20888,34334,18547,,,,,0.63645
20000,37505,20895,34342,18553,,,,,0.6365
20000,37514,20901,34351,18559,,,,,0.63655
20000,37523,20908,34359,18565,,,,,0.6366
20000,37531,20914,34367,18571,,,,,0.63665
20000,37540,20921,34376,18577,,,,,0.6367
20000,37549,20927,34384,18583,,,,,0.63675
20000,37557,20934,34392,18589,,,,,0.6368
20000,37566,20940,34401,18595,,,,,0.63685
20000,37575,20947,34409,18601,,,,,0.6369
20000,37583,20953,34417,18607,,,,,0.63695
20000,37592,20960,34426,18613,,,,,0.637
20000,37601,20966,34434,18620,,,,,0.63705
20000,37609,20973,34443,18626,,,,,0.6371
20000,37618,20979,34451,18632,,,,,0.63715
20000,37626,20986,34459,18638,,,,,0.6372
20000,37635,20993,34468,18644,,,,,0.63725
20000,37644,20999,34476,18650,,,,,0.6373
20000,37652,21006,34484,18656,,,,,0.63735
20000,37661,21012,34493,18662,,,,,0.6374
20000,37670,21019,34501,18668,,,,,0.63745
20000,37679,21025,34509,18674,,,,,0.6375
20000,37687,21032,34518,18681,,,,,0.63755
20000,37696,21038,34526,18687,,,,,0.6376
20000,37705,21045,34534,18693,,,,,0.63765
20000,37713,21051,34543,18699,,,,,0.6377
20000,37722,21058,34551,18705,,,,,0.63775
20000,37731,21064,34560,18711,,,,,0.6378
20000,37739,21071,34568,18717,,,,,0.63785
20000,37748,21077,34576,18723,,,,,0.6379
20000,37757,21084,34585,18730,,,,,0.63795
20000,37765,21091,34593,18736,,,,,0.638
20000,37774,21097,34602,18742,,,,,0.63805
20000,37783,21104,34610,18748,,,,,0.6381
20000,37791,21110,34618,18754,,,,,0.63815
20000,37800,21117,34627,18760,,,,,0.6382
20000,37809,21123,34635,18766,,,,,0.63825
20000,37818,21130,34643,18772,,,,,0.6383
20000,37826,21137,34652,18779,,,,,0.63835
20000,37835,21143,34660,18785,,,,,0.6384
20000,37844,21150,34669,18791,,,,,0.63845
20000,37852,21156,34677,18797,,,,,0.6385
20000,37861,21163,34685,18803,,,,,0.63855
20000,37870,21169,34694,18809,,,,,0.6386
20000,37879,21176,34702,18815,,,,,0.63865
20000,37887,21183,34711,18822,,,,,0.6387
20000,37896,21189,34719,18828,,,,,0.63875
20000,37905,21196,34728,18834,,,,,0.6388
20000,37914,21202,34736,18840,,,,,0.63885
20000,37922,21209,34744,18846,,,,,0.6389
20000,37931,21215,34753,18852,,,,,0.63895
20000,37940,21222,34761,18859,,,,,0.639
20000,37948,21229,34770,18865,,,,,0.63905
20000,37957,21235,34778,18871,,,,,0.6391
20000,37966,21242,34787,18877,,,,,0.63915
20000,37975,21248,34795,18883,,,,,0.6392
20000,37983,21255,34803,18889,,,,,0.63925
20000,37992,21262,34812,18896,,,,,0.6393
20000,38001,21268,34820,18902,,,,,0.63935
20000,38010,21275,34829,18908,,,,,0.6394
20000,38018,21282,34837,18914,,,,,0.63945
20000,38027,21288,34846,18920,,,,,0.6395
20000,38036,21295,34854,18927,,,,,0.63955
20000,38045,21301,34862,18933,,,,,0.6396
20000,38053,21308,34871,18939,,,,,0.63965
20000,38062,21315,34879,18945,,,,,0.6397
20000,38071,21321,34888,18951,,,,,0.63975
20000,38080,21328,34896,18958,,,,,0.6398
20000,38089,21334,34905,18964,,,,,0.63985
20000,38097,21341,34913,18970,,,,,0.6399
20000,38106,21348,34922,18976,,,,,0.63995
20000,38115,21354,34930,18982,,,,,0.64
20000,38124,21361,34939,18989,,,,,0.64005
20000,38132,21368,34947,18995,,,,,0.6401
20000,38141,21374,34956,19001,,,,,0.64015
20000,38150,21381,34964,19007,,,,,0.6402
20000,38159,21388,34973,19013,,,,,0.64025
20000,38168,21394,34981,19020,,,,,0.6403
20000,38176,21401,34989,19026,,,,,0.64035
20000,38185,21408,34998,19032,,,,,0.6404
20000,38194,21414,35006,19038,,,,,0.64045
20000,38203,21421,35015,19045,,,,,0.6405
20000,38211,21428,35023,19051,,,,,0.64055
20000,38220,21434,35032,19057,,,,,0.6406
20000,38229,21441,35040,19063,,,,,0.64065
20000,38238,21447,35049,19070,,,,,0.6407
20000,38247,21454,35057,19076,,,,,0.64075
20000,38256,21461,35066,19082,,,,,0.6408
20000,38264,21467,35074,19088,,,,,0.64085
20000,38273,21474,35083,19094,,,,,0.6409
20000,38282,21481,35091,19101,,,,,0.64095
20000,38291,21488,35100,19107,,,,,0.641
20000,38300,21494,35108,19113,,,,,0.64105
20000,38308,21501,35117,19119,,,,,0.6411
20000,38317,21508,35125,19126,,,,,0.64115
20000,38326,21514,35134,19132,,,,,0.6412
20000,38335,21521,35142,19138,,,,,0.64125
20000,38344,21528,35151,19145,,,,,0.6413
20000,38353,21534,35160,19151,,,,,0.64135
20000,38361,21541,35168,19157,,,,,0.6414
20000,38370,21548,35177,19163,,,,,0.64145
20000,38379,21554,35185,19170,,,,,0.6415
20000,38388,21561,35194,19176,,,,,0.64155
20000,38397,21568,35202,19182,,,,,0.6416
20000,38406,21574,35211,19188,,,,,0.64165
20000,38414,21581,35219,19195,,,,,0.6417
20000,38423,21588,35228,19201,,,,,0.64175
20000,38432,21595,35236,19207,,,,,0.6418
20000,38441,21601,35245,19214,,,,,0.64185
20000,38450,21608,35253,19220,,,,,0.6419
20000,38459,21615,35262,19226,,,,,0.64195
20000,38468,21621,35270,19232,,,,,0.642
20000,38476,21628,35279,19239,,,,,0.64205
20000,38485,21635,35288,19245,,,,,0.6421
20000,38494,21642,35296,19251,,,,,0.64215
20000,38503,21648,35305,19258,,,,,0.6422
20000,38512,21655,35313,19264,,,,,0.64225
20000,38521,21662,35322,19270,,,,,0.6423
20000,38530,21669,35330,19276,,,,,0.64235
20000,38538,21675,35339,19283,,,,,0.6424
20000,38547,21682,35348,19289,,,,,0.64245
20000,38556,21689,35356,19295,,,,,0.6425
20000,38565,21696,35365,19302,,,,,0.64255
20000,38574,21702,35373,19308,,,,,0.6426
20000,38583,21709,35382,19314,,,,,0.64265
20000,38592,21716,35390,19321,,,,,0.6427
20000,38601,21722,35399,19327,,,,,0.64275
20000,38610,21729,35408,19333,,,,,0.6428
20000,38618,21736,35416,19340,,,,,0.64285
20000,38627,21743,35425,19346,,,,,0.6429
20000,38636,21750,35433,19352,,,,,0.64295
20000,38645,21756,35442,19359,,,,,0.643
20000,38654,21763,35450,19365,,,,,0.64305
20000,38663,21770,35459,19371,,,,,0.6431
20000,38672,21777,35468,19378,,,,,0.64315
20000,38681,21783,35476,19384,,,,,0.6432
20000,38690,21790,35485,19390,,,,,0.64325
20000,38699,21797,35493,19397,,,,,0.6433
20000,38707,21804,35502,19403,,,,,0.64335
20000,38716,21810,35511,19409,,,,,0.6434
20000,38725,21817,35519,19416,,,,,0.64345
20000,38734,21824,35528,19422,,,,,0.6435
20000,38743,21831,35537,19428,,,,,0.64355
20000,38752,21838,35545,19435,,,,,0.6436
20000,38761,21844,35554,19441,,,,,0.64365
20000,38770,21851,35562,19447,,,,,0.6437
20000,38779,21858,35571,19454,,,,,0.64375
20000,38788,21865,35580,19460,,,,,0.6438
20000,38797,21872,35588,19467,,,,,0.64385
20000,38806,21878,35597,19473,,,,,0.6439
20000,38815,21885,35605,19479,,,,,0.64395
20000,38823,21892,35614,19486,,,,,0.644
20000,38832,21899,35623,19492,,,,,0.64405
20000,38841,21906,35631,19498,,,,,0.6441
20000,38850,21912,35640,19505,,,,,0.64415
20000,38859,21919,35649,19511,,,,,0.6442
20000,38868,21926,35657,19518,,,,,0.64425
20000,38877,21933,35666,19524,,,,,0.6443
20000,38886,21940,35675,19530,,,,,0.64435
20000,38895,21946,35683,19537,,,,,0.6444
20000,38904,21953,35692,19543,,,,,0.64445
20000,38913,21960,35701,19550,,,,,0.6445
20000,38922,21967,35709,19556,,,,,0.64455
20000,38931,21974,35718,19562,,,,,0.6446
20000,38940,21981,35727,19569,,,,,0.64465
20000,38949,21987,35735,19575,,,,,0.6447
20000,38958,21994,35744,19582,,,,,0.64475
20000,38967,22001,35753,19588,,,,,0.6448
20000,38976,22008,35761,19594,,,,,0.64485
20000,38985,22015,35770,19601,,,,,0.6449
20000,38994,22022,35779,19607,,,,,0.64495
20000,39003,22028,35787,19614,,,,,0.645
20000,39012,22035,35796,19620,,,,,0.64505
20000,39021,22042,35805,19626,,,,,0.6451
20000,39030,22049,35813,19633,,,,,0.64515
20000,39039,22056,35822,19639,,,,,0.6452
20000,39048,22063,35831,19646,,,,,0.64525
20000,39057,22069,35839,19652,,,,,0.6453
20000,39066,22076,35848,19659,,,,,0.64535
20000,39075,22083,35857,19665,,,,,0.6454
20000,39084,22090,35865,19671,,,,,0.64545
20000,39093,22097,35874,19678,,,,,0.6455
20000,39102,22104,35883,19684,,,,,0.64555
20000,39111,22111,35891,19691,,,,,0.6456
20000,39120,22118,35900,19697,,,,,0.64565
20000,39129,22124,35909,19704,,,,,0.6457
20000,39138,22131,35918,19710,,,,,0.64575
20000,39147,22138,35926,19716,,,,,0.6458
20000,39156,22145,35935,19723,,,,,0.64585
20000,39165,22152,35944,19729,,,,,0.6459
20000,39174,22159,35952,19736,,,,,0.64595
20000,39183,22166,35961,19742,,,,,0.646
20000,39192,22173,35970,19749,,,,,0.64605
20000,39201,22179,35979,19755,,,,,0.6461
20000,39210,22186,35987,19762,,,,,0.64615
20000,39219,22193,35996,19768,,,,,0.6462
20000,39228,22200,36005,19775,,,,,0.64625
20000,39237,22207,36013,19781,,,,,0.6463
20000,39246,22214,36022,19788,,,,,0.64635
20000,39255,22221,36031,19794,,,,,0.6464
20000,39264,22228,36040,19801,,,,,0.64645
20000,39273,22235,36048,19807,,,,,0.6465
20000,39282,22242,36057,19813,,,,,0.64655
20000,39291,22249,36066,19820,,,,,0.6466
20000,39300,22255,36075,19826,,,,,0.64665
20000,39309,22262,36083,19833,,,,,0.6467
20000,39318,22269,36092,19839,,,,,0.64675
20000,39327,22276,36101,19846,,,,,0.6468
20000,39336,22283,36110,19852,,,,,0.64685
20000,39345,22290,36118,19859,,,,,0.6469
20000,39355,22297,36127,19865,,,,,0.64695
20000,39364,22304,36136,19872,,,,,0.647
20000,39373,22311,36145,19878,,,,,0.64705
20000,39382,22318,36153,19885,,,,,0.6471
20000,39391,22325,36162,19891,,,,,0.64715
20000,39400,22332,36171,19898,,,,,0.6472
20000,39409,22339,36180,19904,,,,,0.64725
20000,39418,22346,36188,19911,,,,,0.6473
20000,39427,22352,36197,19917,,,,,0.64735
20000,39436,22359,36206,19924,,,,,0.6474
20000,39445,22366,36215,19930,,,,,0.64745
20000,39454,22373,36224,19937,,,,,0.6475
20000,39463,22380,36232,19944,,,,,0.64755
20000,39473,22387,36241,19950,,,,,0.6476
20000,39482,22394,36250,19957,,,,,0.64765
20000,39491,22401,36259,19963,,,,,0.6477
20000,39500,22408,36267,19970,,,,,0.64775
20000,39509,22415,36276,19976,,,,,0.6478
20000,39518,22422,36285,19983,,,,,0.64785
20000,39527,22429,36294,19989,,,,,0.6479
20000,39536,22436,36303,19996,,,,,0.64795
20000,39545,22443,36311,20002,,,,,0.648
20000,39554,22450,36320,20009,,,,,0.64805
20000,39564,22457,36329,20015,,,,,0.6481
20000,39573,22464,36338,20022,,,,,0.64815
20000,39582,22471,36347,20028,,,,,0.6482
20000,39591,22478,36355,20035,,,,,0.64825
20000,39600,22485,36364,20042,,,,,0.6483
20000,39609,22492,36373,20048,,,,,0.64835
20000,39618,22499,36382,20055,,,,,0.6484
20000,39627,22506,36391,20061,,,,,0.64845
20000,39636,22513,36400,20068,,,,,0.6485
20000,39646,22520,36408,20074,,,,,0.64855
20000,39655,22527,36417,20081,,,,,0.6486
20000,39664,22534,36426,20088,,,,,0.64865
20000,39673,22541,36435,20094,,,,,0.6487
20000,39682,22548,36444,20101,,,,,0.64875
20000,39691,22555,36453,20107,,,,,0.6488
20000,39700,22562,36461,20114,,,,,0.64885
20000,39710,22569,36470,20120,,,,,0.6489
20000,39719,22576,36479,20127,,,,,0.64895
20000,39728,22583,36488,20134,,,,,0.649
20000,39737,22590,36497,20140,,,,,0.64905
20000,39746,22597,36506,20147,,,,,0.6491
20000,39755,22604,36514,20153,,,,,0.64915
20000,39764,22611,36523,20160,,,,,0.6492
20000,39774,22618,36532,20167,,,,,0.64925
20000,39783,22625,36541,20173,,,,,0.6493
20000,39792,22632,36550,20180,,,,,0.64935
20000,39801,22639,36559,20186,,,,,0.6494
20000,39810,22646,36568,20193,,,,,0.64945
20000,39819,22653,36576,20200,,,,,0.6495
20000,39829,22660,36585,20206,,,,,0.64955
20000,39838,22667,36594,20213,,,,,0.6496
20000,39847,22674,36603,20219,,,,,0.64965
20000,39856,22681,36612,20226,,,,,0.6497
20000,39865,22688,36621,20233,,,,,0.64975
20000,39874,22695,36630,20239,,,,,0.6498
20000,39884,22702,36639,20246,,,,,0.64985
20000,39893,22710,36647,20252,,,,,0.6499
20000,39902,22717,36656,20259,,,,,0.64995
20000,39911,22724,36665,20266,,,,,0.65
20000,39920,22731,36674,20272,,,,,0.65005
20000,39930,22738,36683,20279,,,,,0.6501
20000,39939,22745,36692,20286,,,,,0.65015
20000,39948,22752,36701,20292,,,,,0.6502
20000,39957,22759,36710,20299,,,,,0.65025
20000,39966,22766,36719,20306,,,,,0.6503
20000,39976,22773,36727,20312,,,,,0.65035
20000,39985,22780,36736,20319,,,,,0.6504
20000,39994,22787,36745,20325,,,,,0.65045
20000,40003,22794,36754,20332,,,,,0.6505
20000,40012,22801,36763,20339,,,,,0.65055
20000,40022,22809,36772,20345,,,,,0.6506
20000,40031,22816,36781,20352,,,,,0.65065
20000,40040,22823,36790,20359,,,,,0.6507
20000,40049,22830,36799,20365,,,,,0.65075
20000,40059,22837,36808,20372,,,,,0.6508
20000,40068,22844,36817,20379,,,,,0.65085
20000,40077,22851,36826,20385,,,,,0.6509
20000,40086,22858,36834,20392,,,,,0.65095
20000,40095,22865,36843,20399,,,,,0.651
20000,40105,22872,36852,20405,,,,,0.65105
20000,40114,22880,36861,20412,,,,,0.6511
20000,40123,22887,36870,20419,,,,,0.65115
20000,40132,22894,36879,20425,,,,,0.6512
20000,40142,22901,36888,20432,,,,,0.65125
20000,40151,22908,36897,20439,,,,,0.6513
20000,40160,22915,36906,20446,,,,,0.65135
20000,40169,22922,36915,20452,,,,,0.6514
20000,40179,22929,36924,20459,,,,,0.65145
20000,40188,22936,36933,20466,,,,,0.6515
20000,40197,22944,36942,20472,,,,,0.65155
20000,40206,22951,36951,20479,,,,,0.6516
20000,40216,22958,36960,20486,,,,,0.65165
20000,40225,22965,36969,20492,,,,,0.6517
20000,40234,22972,36978,20499,,,,,0.65175
20000,40243,22979,36987,20506,,,,,0.6518
20000,40253,22986,36996,20512,,,,,0.65185
20000,40262,22994,37005,20519,,,,,0.6519
20000,40271,23001,37013,20526,,,,,0.65195
20000,40281,23008,37022,20533,,,,,0.652
20000,40290,23015,37031,20539,,,,,0.65205
20000,40299,23022,37040,20546,,,,,0.6521
20000,40308,23029,37049,20553,,,,,0.65215
20000,40318,23036,37058,20560,,,,,0.6522
20000,40327,23044,37067,20566,,,,,0.65225
20000,40336,23051,37076,20573,,,,,0.6523
20000,40346,23058,37085,20580,,,,,0.65235
20000,40355,23065,37094,20586,,,,,0.6524
20000,40364,23072,37103,20593,,,,,0.65245
20000,40373,23079,37112,20600,,,,,0.6525
20000,40383,23087,37121,20607,,,,,0.65255
20000,40392,23094,37130,20613,,,,,0.6526
20000,40401,23101,37139,20620,,,,,0.65265
20000,40411,23108,37148,20627,,,,,0.6527
20000,40420,23115,37157,20634,,,,,0.65275
20000,40429,23123,37166,20640,,,,,0.6528
20000,40439,23130,37175,20647,,,,,0.65285
20000,40448,23137,37184,20654,,,,,0.6529
20000,40457,23144,37193,20661,,,,,0.65295
20000,40466,23151,37202,20667,,,,,0.653
20000,40476,23159,37211,20674,,,,,0.65305
20000,40485,23166,37220,20681,,,,,0.6531
20000,40494,23173,37229,20688,,,,,0.65315
20000,40504,23180,37238,20694,,,,,0.6532
20000,40513,23187,37247,20701,,,,,0.65325
20000,40522,23195,37257,20708,,,,,0.6533
20000,40532,23202,37266,20715,,,,,0.65335
20000,40541,23209,37275,20722,,,,,0.6534
20000,40550,23216,37284,20728,,,,,0.65345
20000,40560,23223,37293,20735,,,,,0.6535
20000,40569,23231,37302,20742,,,,,0.65355
20000,40578,23238,37311,20749,,,,,0.6536
20000,40588,23245,37320,20755,,,,,0.65365
20000,40597,23252,37329,20762,,,,,0.6537
20000,40606,23259,37338,20769,,,,,0.65375
20000,40616,23267,37347,20776,,,,,0.6538
20000,40625,23274,37356,20783,,,,,0.65385
20000,40635,23281,37365,20789,,,,,0.6539
20000,40644,23288,37374,20796,,,,,0.65395
20000,40653,23296,37383,20803,,,,,0.654
20000,40663,23303,37392,20810,,,,,0.65405
20000,40672,23310,37401,20817,,,,,0.6541
20000,40681,23317,37410,20823,,,,,0.65415
20000,40691,23325,37419,20830,,,,,0.6542
20000,40700,23332,37428,20837,,,,,0.65425
20000,40709,23339,37438,20844,,,,,0.6543
20000,40719,23346,37447,20851,,,,,0.65435
20000,40728,23354,37456,20858,,,,,0.6544
20000,40738,23361,37465,20864,,,,,0.65445
20000,40747,23368,37474,20871,,,,,0.6545
20000,40756,23375,37483,20878,,,,,0.65455
20000,40766,23383,37492,20885,,,,,0.6546
20000,40775,23390,37501,20892,,,,,0.65465
20000,40785,23397,37510,20899,,,,,0.6547
20000,40794,23404,37519,20905,,,,,0.65475
20000,40803,23412,37528,20912,,,,,0.6548
20000,40813,23419,37538,20919,,,,,0.65485
20000,40822,23426,37547,20926,,,,,0.6549
20000,40832,23434,37556,20933,,,,,0.65495
20000,40841,23441,37565,20940,,,,,0.655
20000,40850,23448,37574,20946,,,,,0.65505
20000,40860,23455,37583,20953,,,,,0.6551
20000,40869,23463,37592,20960,,,,,0.65515
20000,40879,23470,37601,20967,,,,,0.6552
20000,40888,23477,37610,20974,,,,,0.65525
20000,40897,23485,37619,20981,,,,,0.6553
20000,40907,23492,37629,20988,,,,,0.65535
20000,40916,23499,37638,20994,,,,,0.6554
20000,40926,23507,37647,21001,,,,,0.65545
20000,40935,23514,37656,21008,,,,,0.6555
20000,40944,23521,37665,21015,,,,,0.65555
20000,40954,23528,37674,21022,,,,,0.6556
20000,40963,23536,37683,21029,,,,,0.65565
20000,40973,23543,37693,21036,,,,,0.6557
20000,40982,23550,37702,21043,,,,,0.65575
20000,40992,23558,37711,21049,,,,,0.6558
20000,41001,23565,37720,21056,,,,,0.65585
20000,41011,23572,37729,21063,,,,,0.6559
20000,41020,23580,37738,21070,,,,,0.65595
20000,41029,23587,37747,21077,,,,,0.656
20000,41039,23594,37757,21084,,,,,0.65605
20000,41048,23602,37766,21091,,,,,0.6561
20000,41058,23609,37775,21098,,,,,0.65615
20000,41067,23616,37784,21105,,,,,0.6562
20000,41077,23624,37793,21112,,,,,0.65625
20000,41086,23631,37802,21118,,,,,0.6563
20000,41096,23638,37811,21125,,,,,0.65635
20000,41105,23646,37821,21132,,,,,0.6564
20000,41115,23653,37830,21139,,,,,0.65645
20000,41124,23660,37839,21146,,,,,0.6565
20000,41133,23668,37848,21153,,,,,0.65655
20000,41143,23675,37857,21160,,,,,0.6566
20000,41152,23682,37866,21167,,,,,0.65665
20000,41162,23690,37876,21174,,,,,0.6567
20000,41171,23697,37885,21181,,,,,0.65675
20000,41181,23705,37894,21188,,,,,0.6568
20000,41190,23712,37903,21195,,,,,0.65685
20000,41200,23719,37912,21201,,,,,0.6569
20000,41209,23727,37922,21208,,,,,0.65695
20000,41219,23734,37931,21215,,,,,0.657
20000,41228,23741,37940,21222,,,,,0.65705
20000,41238,23749,37949,21229,,,,,0.6571
20000,41247,23756,37958,21236,,,,,0.65715
